Plate;Row;Column;Phenotypes.ExperimentGrowthYield;Phenotypes.GenerationTime;Phenotypes.ExperimentPopulationDoublings;Phenotypes.ExperimentBaseLine;Phenotypes.ColonySize48h
2;0;0;-0.406838261;0.178240804;-0.190248513;0.10275538;-0.803711315
2;0;1;-0.366076832;0.214285991;-0.191558135;0.146850932;-0.54407122
2;0;2;-0.494111377;0.266773692;-0.207693063;0.059710531;-0.647074186
2;0;3;-0.364906999;0.27634949;-0.146245302;0.033865634;-0.596074452
2;0;4;-0.480636511;0.321466658;-0.185958994;0.021179834;-0.60627778
2;0;5;-0.401049412;0.405799227;-0.166281608;0.048389442;-0.58854884
2;0;6;-0.342985473;0.340413343;-0.131566648;0.015880562;-0.524915546
2;0;7;-0.270612515;0.25791729;-0.092851648;-0.013747182;-0.505865523
2;0;8;-0.344171363;0.296622685;-0.1417568;0.042917491;-0.502409695
2;0;9;-0.435508039;0.337045458;-0.139968763;-0.050139417;-0.63714374
2;0;10;-0.384965081;0.288074811;-0.123961002;-0.042213217;-0.636052234
2;0;11;-0.447593192;0.34287807;-0.144052634;-0.043301096;-0.711035556
2;0;12;-0.458796083;0.31687288;-0.14850292;-0.042511107;-0.699479085
2;0;13;-0.301893605;0.536024083;-0.25329889;0.391216229;-0.449720568
2;0;14;-0.399749966;0.29863944;-0.12419912;-0.04806306;-0.630040777
2;0;15;-0.198640549;0.226159709;-0.138186407;0.197774461;-0.354989036
2;0;16;-0.205984912;0.303266998;-0.130071896;0.167977849;-0.405348226
2;0;17;-0.379742718;0.268240609;-0.124218612;-0.024645654;-0.622569381
2;0;18;-0.398322622;0.303982161;-0.14718935;0.019827035;-0.636106374
2;0;19;-0.284824784;0.420818585;-0.119406018;0.06182243;-0.507057828
2;0;20;-0.40262531;0.404753894;-0.139823519;0.001032259;-0.650459577
2;0;21;-0.343019424;0.420460582;-0.140519451;0.060692;-0.579205596
2;0;22;-0.333539667;0.443937271;-0.124924242;0.026897559;-0.595278554
2;0;23;-0.209656909;0.25509427;-0.094357096;0.060660534;-0.435109681
2;0;24;-0.372329214;0.318357741;-0.132031895;0.002062663;-0.625848032
2;0;25;-0.385234848;0.376252957;-0.199666501;0.183045028;-0.600738029
2;0;26;-0.386644267;0.377001859;-0.198274633;0.177885016;-0.580771824
2;0;27;-0.431740335;0.33870467;-0.194258768;0.118777083;-0.629692917
2;0;28;-0.385646024;0.341112912;-0.187185367;0.145833062;-0.608313298
2;0;29;-0.343113381;0.321157967;-0.200560406;0.22639885;-0.568109188
2;0;30;-0.305674957;0.400525184;-0.209511966;0.287832848;-0.526574376
2;0;31;-0.282597731;0.215280662;-0.197694766;0.281449921;-0.482020939
2;0;32;-0.258782594;0.18516043;-0.196762956;0.179722273;-0.458117504
2;0;33;-0.149687323;0.221583779;-0.114735321;0.177527404;-0.327641355
2;0;34;-0.372061551;0.298492302;-0.170961575;0.108165734;-0.592121244
2;0;35;-0.470426008;0.280980312;-0.209453452;0.12459788;-0.708933298
2;0;36;-0.471042309;0.375232735;-0.204321619;0.110201338;-0.723061718
2;0;37;-0.389915612;0.208982786;-0.185345386;0.136262541;-0.651023993
2;0;38;-0.332999487;0.243737464;-0.20314521;0.240968277;-0.574986923
2;0;39;-0.379049791;0.226724072;-0.176485227;0.122757627;-0.639239022
2;0;40;-0.344426843;0.243083552;-0.155347258;0.099806491;-0.691208595
2;0;41;-0.171584126;0.118793256;-0.068134862;0.022775763;-0.441200947
2;0;42;-0.470498319;0.299659395;-0.183150664;0.036023975;-0.6693732
2;0;43;-0.43668448;0.127565544;-0.183868635;0.085558748;-0.639785357
2;0;44;-0.801026764;0.169101471;-0.260025043;-0.077259447;-1.21600625
2;0;45;-0.77955077;0.19277037;-0.267506481;-0.037454271;-1.193329664
2;0;46;-0.354735662;0.142293889;-0.121005128;-0.005631533;-1.034115712
2;0;47;0.146066776;-0.081467325;-0.058083448;0.316498872;-0.21833794
2;1;0;-0.362929704;0.262126045;-0.210280076;0.197417672;-0.552725811
2;1;1;0;0;0;0;0
2;1;2;-0.708039875;0.211041046;-0.194922741;-0.183701628;-0.892299069
2;1;3;0;0;0;0;0
2;1;4;-0.742570668;0.357348007;-0.213258855;-0.17108614;-0.793718608
2;1;5;0;0;0;0;0
