Plate;Row;Column;Phenotypes.InitialValue;Phenotypes.ExperimentBaseLine;Phenotypes.ExperimentEndAverage;Phenotypes.ColonySize48h;Phenotypes.ChapmanRichardsParam2;Phenotypes.ChapmanRichardsParam3;Phenotypes.ChapmanRichardsParamXtra;Phenotypes.ChapmanRichardsParam1;Phenotypes.ChapmanRichardsParam4;Phenotypes.GenerationTimeStErrOfEstimate;Phenotypes.ExperimentGrowthYield;Phenotypes.GenerationTime;Phenotypes.ExperimentPopulationDoublings;Phenotypes.ChapmanRichardsFit;Phenotypes.GenerationTimeWhen
1;0;0;404339.4915;413457.7219;14490654.41;11347777.38;5.356155252;-2.829951118;18.71465507;1.62115331;-43.38440911;0.001104232;14077196.69;2.879529496;5.131239125;0.997594541;2.349833444
1;0;1;285522.8262;292106.1137;10952288.76;8905867.221;5.49075105;-2.699203651;18.14168991;1.648095905;-39.91490317;0.001783864;10660182.64;2.64564562;5.228596025;0.997155114;2.684429056
1;0;2;250268.9925;255567.8822;8755832.638;7196710.696;6.365127351;-2.613384428;17.93842998;1.619188436;-41.79251006;0.000976248;8500264.756;2.59010922;5.098465933;0.995336642;2.684429056
1;0;3;244588.5987;249817.9577;8076232.564;6692666.478;5.743620182;-2.576913443;17.88159716;1.606401484;-39.26028484;0.001185344;7826414.606;2.569742784;5.014733364;0.99563828;2.684429056
1;0;4;227092.0694;232003.1074;8728736.614;7332588.946;5.299385272;-2.595257717;17.72201057;1.663198934;-37.29972894;0.001159437;8496733.506;2.587789781;5.233556821;0.997420202;2.684429056
1;0;5;251585.8059;256493.0699;8525650.017;7328836.888;4.227252964;-2.565956177;17.84795835;1.633447881;-44.44859795;0.001265278;8269156.947;2.601447787;5.054818081;0.997752635;2.684429056
1;0;6;227203.8483;231745.1117;8111484.199;6975569.513;4.587095343;-2.546254362;17.6745278;1.652224548;-33.35256692;0.000592074;7879739.087;2.57372439;5.129355103;0.997869734;3.016804528
1;0;7;232149.0043;236532.4129;7907934.214;6878693.768;4.853151082;-2.542550014;17.68002976;1.645323318;-34.89275424;0.000309475;7671401.801;2.612775498;5.06319107;0.998051978;3.016804528
1;0;8;207777.7136;212093.7844;7509825.429;6548559.186;4.586243847;-2.506606421;17.50472528;1.663465209;-32.50171032;0.000525921;7297731.645;2.518952045;5.146005125;0.998087747;3.016804528
1;0;9;212630.0931;216534.6807;7433229.333;6490727.234;5.101424616;-2.497845282;17.50814597;1.659740455;-34.34634151;0.001078341;7216694.652;2.530761342;5.101319105;0.998102666;3.016804528
1;0;10;214106.2509;218257.0627;7633888.02;6704504.744;4.583967273;-2.505185661;17.54000815;1.662014383;-34.07781836;0.000634026;7415630.957;2.522777571;5.128317779;0.998119231;3.016804528
