Plate;Row;Column;Phenotypes.InitialValue;Phenotypes.ExperimentBaseLine;Phenotypes.ExperimentEndAverage;Phenotypes.ColonySize48h;Phenotypes.ChapmanRichardsParam2;Phenotypes.ChapmanRichardsParam3;Phenotypes.ChapmanRichardsParamXtra;Phenotypes.ChapmanRichardsParam1;Phenotypes.ChapmanRichardsParam4;Phenotypes.GenerationTimeStErrOfEstimate;Phenotypes.ExperimentGrowthYield;Phenotypes.GenerationTime;Phenotypes.ExperimentPopulationDoublings;Phenotypes.ChapmanRichardsFit;Phenotypes.GenerationTimeWhen
2;0;0;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth
2;0;1;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth;NoGrowth
2;0;2;144362.9538;145189.3931;17062251.45;14576198.21;26.58729415;-2.387709141;16.78664565;1.966767014;-1.166352249;0.002223274;16917062.06;2.035408822;6.87672816;0.997000086;5.67479625
2;0;3;107515.5664;108439.2445;12514729.46;11090904.44;24.92450847;-2.250827238;16.37877286;1.960192993;-1.043476219;0.004072694;12406290.22;1.895832087;6.850596326;0.99715795;5.008806167
2;0;4;145595.4154;147171.4638;12272894.87;11013136.11;22.29735165;-2.22744957;16.85357499;1.887595174;-1.144433969;0.003109511;12125723.4;1.958932799;6.381833811;0.997446433;5.008806167
2;0;5;130195.2828;131310.3108;10981912.25;9933783.436;21.77865314;-2.189863203;16.69571678;1.887490668;-0.958268326;0.00301334;10850601.94;1.942910469;6.386005274;0.99758458;5.008806167
2;0;6;169325.8596;170916.5007;11203754.92;10195340.67;27.78757084;-2.172766089;17.11754393;1.827412571;-0.940220245;0.003680332;11032838.42;2.105109308;6.034546834;0.998061962;5.008806167
2;0;7;140262.1541;141405.1724;10526376.11;9522646.948;21.73017815;-2.150553647;16.84712245;1.854439768;-0.831523783;0.004132788;10384970.94;2.015100274;6.218030145;0.998063155;5.008806167
2;0;8;170589.086;172016.3756;10557806.46;9693034.566;22.43798636;-2.140462828;17.13891019;1.810520171;-0.789215394;0.002623853;10385790.08;2.085476235;5.939620401;0.998152562;5.008806167
2;0;9;143673.4422;144817.5032;10109318.53;9219102.612;23.67740506;-2.125275663;16.88822467;1.839736975;-0.720923285;0.003485626;9964501.028;2.029554997;6.125305956;0.998102586;5.008806167
2;0;10;138354.1015;139373.8629;9985618.73;9139992.01;23.66025505;-2.116367562;16.85055031;1.843241102;-0.654814468;0.002497742;9846244.867;2.000432683;6.162819883;0.998287646;5.008806167
2;0;11;141554.7476;142560.4578;10399069.73;9589881.4;21.3759682;-2.125007521;16.87987418;1.849111512;-0.746189367;0.003624058;10256509.28;2.01322405;6.188736791;0.998330258;5.008806167
2;0;12;150987.0886;152419.4253;10508723.93;9644504.895;24.31302677;-2.115999285;16.98574473;1.834175008;-0.756034993;0.003596042;10356304.5;2.038833;6.107396903;0.998397133;5.008806167
2;0;13;126260.1094;127103.4457;9927792.223;9124541.706;21.46669184;-2.105960922;16.71513329;1.863139802;-0.652287453;0.003903832;9800688.777;1.964586593;6.287397875;0.998316253;5.008806167
2;0;14;141705.3893;143032.3991;10073384.41;9275297.507;24.86770853;-2.114626171;16.8945605;1.83932443;-0.719126654;0.003447544;9930352.014;2.023394079;6.138062688;0.998414763;5.008806167
2;0;15;132326.0353;133556.9608;9746436.212;8915358.524;23.06177742;-2.120477193;16.79702329;1.846115399;-0.677134985;0.00322482;9612879.251;2.04949385;6.189347719;0.998363597;5.341452778
2;0;16;166690.6848;168265.8456;10402981.32;9582020.116;21.60576594;-2.121211886;17.13557912;1.8077831;-0.698065931;0.00390464;10234715.47;2.100554225;5.950110859;0.998437569;5.008806167
2;0;17;136919.157;137921.5743;9806129.713;8946072.747;25.44890399;-2.115226111;16.85478088;1.838138273;-0.565298365;0.003609698;9668208.138;2.096472164;6.151763793;0.99837792;5.008806167
2;0;18;150989.735;152336.1826;10239793.11;9354420.892;21.84214527;-2.123774249;16.99118845;1.826728025;-0.689799433;0.004801483;10087456.93;2.08555052;6.070784108;0.998485573;5.008806167
2;0;19;113264.4613;114293.7777;9399047.513;8655099.528;32.97430187;-2.106516348;16.5815392;1.872396546;-0.548700343;0.003998794;9284753.735;1.997901121;6.361695795;0.998466389;5.341452778
2;0;20;144028.1944;145444.2271;10143048.45;9298102.402;20.15531377;-2.116357142;16.9313302;1.834479493;-0.619203758;0.004075182;9997604.228;2.091627117;6.123881469;0.998495348;5.341452778
2;0;21;125086.8744;125951.7805;9728600.588;8923513.516;26.39799133;-2.110253854;16.70592012;1.860225882;-0.594966435;0.003174922;9602648.807;1.985750304;6.271288874;0.998392;5.008806167
