Plate,Row,Column,Phenotypes.ExperimentGrowthYield,Phenotypes.GenerationTime,Phenotypes.ExperimentPopulationDoublings,Phenotypes.ExperimentBaseLine,Phenotypes.ColonySize48h
1,0,0,0.71695528308503143,-0.086932162870619223,0.27797691059890717,-0.49978407103398226,0.46251808960598595
1,0,1,0.37027474674965077,-0.090905626624964597,0.19335331408174916,-0.45237087926256692,0.23952208499551375
1,0,2,0.33450003880115986,0.020541232928982023,0.053605458159220909,0.11663870649110919,0.26892864342319811
1,0,3,0.4044885724967493,-0.053663490453536022,0.22640450223050834,-0.43186523583256431,0.28387051268923713
1,0,4,0.352076276598698,-0.054249333506791952,0.19263439505075874,-0.35188630607299487,0.26620688064385334
1,0,5,0.36870337509200724,-0.10822606371938592,0.27395743278739149,-0.5955358934102648,0.259523239127887
1,0,6,0.2785973155989474,-0.073489664634596386,0.2404152351660227,-0.55865481106430437,0.18328742265774878
1,0,7,0.23745368826053337,-0.13023218819394899,0.29347886449535254,-0.76334744665630438,0.12975277789748674
1,0,8,0.24268892258371721,-0.15690168541910143,0.31139663752283564,-0.82523103983071522,0.13584123877152265
1,0,9,0.35198262128428937,-0.1021898711733138,0.26385170416926407,-0.55363642075354491,0.25774204551083457
1,0,10,0.30914650712513492,-0.11451856936464466,0.28430719785844882,-0.67299000843731704,0.22440574108861355
1,0,11,0.36374190954963126,-0.017753838648264519,0.21349535586132795,-0.37714904024556617,0.29019916005827895
1,0,12,0.34955999080962386,0.017471127767451744,0.22373399425748719,-0.42936062527009966,0.27883450671662757
1,0,13,0.43461682661908441,0.074316342552922521,0.13266800535691381,-0.036981529407317026,0.38932268755408828
1,0,14,0.41057458901015664,0.049754823826259509,0.13839534249457541,-0.082265624864636067,0.36724475352752961
1,0,15,0.37136410508486861,0.0042686895157821869,0.18483632236166647,-0.27505888909200493,0.32228252805316515
1,0,16,0.39021148205253553,-0.01410058960012428,0.17525110782992526,-0.22085493698997283,0.34066233004998026
1,0,17,0.43905705315761878,0.025222410405288942,0.13486390106908974,-0.030337019955595679,0.40698851974162054
1,0,18,0.43612139465023958,0.037616560497464535,0.1326589620110501,-0.025282554683325742,0.40611031030557854
1,0,19,0.46852700428829763,0.01864010197010435,0.1400673951058482,-0.025200276602411975,0.42690740846484942
1,0,20,0.36334646511340551,0.010253789990068762,0.10934347284545387,-0.020388142638413598,0.34658861971408328
1,0,21,0.37427879046738255,0.015709699588999371,0.10687342644101117,-0.00050005085927651294,0.3314682562547695
1,0,22,0.47392680691235967,0.014478558813748599,0.13065338868757825,0.01235590101887496,0.42737705414394611
1,0,23,0.45135245558975257,0.0035802507392579397,0.13972436796510568,-0.049911487908687491,0.39797608952317631
1,0,24,0.48724241144055114,0.094840218704759893,0.082308941816685799,0.19719810681994687,0.43402118028435055
1,0,25,0.48261997263824696,0.029519431589698941,0.14517120365622915,-0.039099846538299232,0.41609360483714397
1,0,26,0.47390977726448114,0.042846805935060406,0.13622369521044053,-0.014279818060504823,0.41299525517713676
1,0,27,0.42902602974784898,0.02126828784092738,0.11811663659013849,-0.00030720811972173578,0.3771539613884336
1,0,28,0.44876548424930007,0.038074010776187883,0.10398363477233596,0.072477456132574503,0.4034027890377736
1,0,29,0.57034697317570604,0.050868063503232586,0.095616653960013842,0.22366117915395733,0.51819948635023394
1,0,30,0.57901291528580856,0.05020051594872732,0.11875275474859981,0.13125505589274056,0.52008318386059216
1,0,31,0.55367633783904324,0.026116090743949938,0.12294888383786295,0.10926726754434313,0.4865738358060554
1,0,32,0.53550472904899493,0.025015977479435625,0.10254640534667114,0.1672051291042429,0.41654387655709257
1,0,33,0.52168362150086267,0.014888692209529486,0.11844172988273094,0.095380536381888703,0.43791638887852713
1,0,34,0.54216106121991459,0.0063991926012185729,0.13157517006855457,0.066629608190474698,0.4705698661002593
1,0,35,0.49507282995803337,-0.018436367630336292,0.17067245465097569,-0.11542990412325693,0.41610549410899367
1,0,36,0.53944761227766236,-0.029818750430842034,0.17416897619945448,-0.084249458905446772,0.45587008836000109
