Plate,Row,Column,Phenotypes.InitialValue,Phenotypes.ExperimentBaseLine,Phenotypes.ExperimentEndAverage,Phenotypes.ColonySize48h,Phenotypes.ChapmanRichardsParam2,Phenotypes.ChapmanRichardsParam3,Phenotypes.ChapmanRichardsParamXtra,Phenotypes.ChapmanRichardsParam1,Phenotypes.ChapmanRichardsParam4,Phenotypes.GenerationTimeStErrOfEstimate,Phenotypes.ExperimentGrowthYield,Phenotypes.GenerationTime,Phenotypes.ExperimentPopulationDoublings,Phenotypes.ChapmanRichardsFit,Phenotypes.GenerationTimeWhen
0,0,0,107157.8511994741,108543.32487268218,15100334.79065503,10860722.510756798,15.719360496354364,-2.7745694532414626,16.434923689559778,1.9961002652396858,-23.039122293185251,0.0042887840511494713,14991791.465782348,1.9959269479072941,7.1201657190268044,0.99820620860125409,4.0061279166666663
0,0,1,128784.16625395737,130384.82589936724,12320789.759195045,9544455.1965663023,11.763443679307594,-2.6951230871188434,16.70607536327654,1.9147016208675294,-52.161980853076862,0.0020514515691353076,12190404.933295676,2.0808176002327361,6.5621749456877616,0.99818180246582833,4.0061279166666663
0,0,2,131868.96810376301,133287.80222292666,11633878.170558535,9377146.144900512,10.629173877231255,-2.6406034637913378,16.670018785613571,1.9081231482445415,-26.729059103037351,0.0040907935519212775,11500590.368335608,2.0063168615332652,6.4476435324568655,0.99830526994903701,4.0061279166666663
0,0,3,150311.74719860766,151760.82268042894,10900751.589446608,8951480.2518979535,9.0660366409671536,-2.6200664413096453,16.846649724431199,1.8685200814829208,-44.207232262756449,0.0020800321970471936,10748990.766766179,2.098268809287354,6.1664843951392072,0.99854364578765564,4.0061279166666663
0,0,4,156417.16482911154,158171.2778363543,8983755.3184643537,7380810.1513305185,9.8895952178051392,-2.6081822579189353,17.013861437242063,1.7937280731460756,-48.869252129383895,0.0014864888208966592,8825584.0406279992,2.2016707336161372,5.8277590838737581,0.99730166352733884,4.0061279166666663
0,0,5,154173.21294267793,155664.13979718942,8458591.0741880331,7066384.3894173754,9.3558494483664258,-2.5813218408490735,16.947123556807334,1.7917033666341817,-46.627327360227248,0.0045821280528107683,8302926.9343908438,2.1209897386881695,5.7639088418517872,0.99751982633373992,4.0061279166666663
0,0,6,154985.83904552803,156613.35838480559,9362738.3234144114,8031320.5443244688,44.846941804349036,-2.5512678856221758,16.84203649963656,1.8356672532955569,-52.731191793018681,0.0026624392089171305,9206124.9650296066,2.1807497395918967,5.9016513589475039,0.9987299843414188,4.0061279166666663
0,0,7,156124.5488891431,158073.60766870802,9081517.8327411134,7889394.1888599629,47.755768375511295,-2.4955289368638556,16.964527760824605,1.8070334931579572,-2.503380914464175,0.004170671758530314,8923444.2250724062,2.2346270953127818,5.8442650241835139,0.99891421995889296,4.3379984999999994
0,0,8,160855.88448934877,162531.65610232527,8979028.6940692198,7838577.606873014,47.554888101853841,-2.4856538469991341,17.003635670623574,1.7990184122735382,-2.3907147612913104,0.0022788307676789511,8816497.037966894,2.1619918985671767,5.7877667472879715,0.99888489003821546,4.0061279166666663
0,0,9,153419.14343740285,155026.1061345402,8852735.9562913552,7792189.7226990741,43.663336961397029,-2.4746223204354298,16.935292363073245,1.8075089215280573,-2.3626201912163651,0.002409138489185668,8697709.8501568157,2.1632026064227086,5.8355403035040005,0.99895260718425782,4.0061279166666663
0,0,10,152755.78050658901,154576.15631934072,8830331.5464474391,7819748.3268896844,41.986675428566755,-2.4724358873105503,16.938500997250468,1.8064728794471447,-2.3242424721019872,0.0043619959803094981,8675755.3901280984,2.1764509590785472,5.8360779038319279,0.99897747680134064,4.3379984999999994
0,0,11,141994.29534126751,143759.43298576921,8630331.1944295224,7687380.4649902526,17.308323769342124,-2.4590172917809867,16.834416166869964,1.819224999596035,-2.2120941897145125,0.0031312912048431026,8486571.7614437528,2.1200296363763957,5.9076873959792771,0.99901908893239399,4.0061279166666663
0,0,12,137252.59315568814,139108.96462773802,8515937.1919476464,7535902.4256119812,21.020868071275988,-2.4650934437076271,16.793503089243316,1.8209560595682406,-2.2941948389152382,0.0034114635870341873,8376828.2273199083,2.1768521971506645,5.9358780095595449,0.99909962499215665,4.0061279166666663
0,0,13,136369.89851334444,138121.72912041872,8845812.3199610151,7683100.5884894617,41.600250135907963,-2.4898133605901673,16.761031707394423,1.833695933032625,-2.555177525249928,0.0038245610085416628,8707690.5908405967,2.1045891477994219,6.0009824277927777,0.99891989775427437,4.0061279166666663
0,0,14,140318.92792859449,141813.66974816393,8600485.8147894721,7646755.3256283998,22.344690404162733,-2.4549312321252592,16.823572476962202,1.8198989797673637,-2.1236028500177238,0.00314478309572121,8458672.1450413074,2.0843904652362526,5.9223496463780698,0.99909072275327748,4.0061279166666663
0,0,15,127928.68073226386,129366.69411473715,8529821.476102652,7526505.1369449124,18.097651319173231,-2.4596255148004036,16.693743794151487,1.8374580908369451,-2.0538418315147919,0.0028165391410779378,8400454.7819879148,2.1394441062061604,6.0429774035277646,0.99915074501291123,4.0061279166666663
0,0,16,117864.66234866211,119155.2206428122,5745929.3779099779,5133008.7037548525,21.732754655837468,-2.4867926704641792,16.57341234361877,1.7655781569235542,-2.7233097893449818,0.0030900947880022956,5626774.1572671654,2.0510630276429698,5.5916261931226359,0.99855673166471282,4.0061279166666663
0,0,17,109870.05200404211,111274.07869821867,5669125.6642580712,5054588.9720148416,32.304240861389829,-2.4842392737817853,16.475118664345661,1.7783148486732152,-2.7835950992618863,0.0030356773791647661,5557851.5855598524,2.0527786408486142,5.6709367878511969,0.99865211466100345,4.0061279166666663
0,0,18,117244.86913319584,118651.57218008407,8204279.9090789221,7144306.4796726927,17.760710975875512,-2.4514155843233687,16.564152617733889,1.8471169386668769,-1.9650468367547829,0.0044306001551596089,8085628.3368988382,2.1318330242048749,6.1115735916790541,0.99905616251458851,4.0061279166666663
0,0,19,113712.51983756735,115082.85991805675,8047090.1230505509,6999900.8728937209,18.423759865572563,-2.4402489085221641,16.507245211223211,1.8522014601543944,-1.9135841115130425,0.0045469482506148556,7932007.2631324939,2.0457374429414217,6.1277223061007327,0.99894138452145842,4.0061279166666663
0,0,20,110011.81072859452,111034.58902344671,8078360.1270413464,7068457.0356812757,22.298084535471993,-2.4297299831452785,16.453483277815341,1.861374362448756,-1.843617729402095,0.0049207524419344782,7967325.5380178997,2.0439421844878725,6.1849813877692554,0.9989446204991117,4.0061279166666663
0,0,21,111335.28908589936,112615.17221168632,8210633.7947257916,7209410.4712352529,20.671809179953371,-2.4222312076142622,16.495492175960408,1.8587833843193742,-1.7607878344323586,0.0053895619871620476,8098018.6225141054,2.0835248427985631,6.1880204763126123,0.99910078878161757,4.3379984999999994
0,0,22,115210.65752568575,116267.47292293476,8166564.0913402895,7200358.6791640259,18.698714488257981,-2.4378628800426063,16.533189866039024,1.8533512982490492,-1.8284707643531304,0.0051081894477396353,8050296.6184173543,2.044996442907733,6.1342097737751722,0.99907616845111769,4.0061279166666663
0,0,23,114945.1445515524,116215.06311854301,8354488.2047495572,7369536.369229096,27.865750251771594,-2.4409320919053075,16.52595117195991,1.8588544523049795,-1.9439391941429531,0.0029069050467577392,8238273.1416310146,2.0288437448773475,6.1676824719256516,0.99904727336739707,4.0061279166666663
0,0,24,113309.10274298245,114408.05678455986,8217506.5582378646,7272547.0741437338,18.589816944570799,-2.4240943462926814,16.513438433306714,1.8573148693267156,-1.7169260445453287,0.0060009986676118213,8103098.5014533047,2.0354596527213147,6.1664401451690765,0.99905978230534909,4.3379984999999994
0,0,25,136795.31779894227,137591.20143909086,7970875.0119156064,6998170.0966747086,26.496163375932511,-2.426126185330296,16.827182829241671,1.7998025378146956,-1.1377641049537039,0.0033492186651372783,7833283.8104765154,2.33574342892287,5.856277984495339,0.99918861855197993,4.3379984999999994
0,0,26,110062.54507644617,111389.452112186,8142129.2201512903,7114127.4801163301,21.075154538525037,-2.4427510960396281,16.467293076317439,1.8602868686774328,-2.0001467124061731,0.0044059561834343302,8030739.7680391045,2.0617712914294479,6.1917215880204317,0.99904859267139301,4.0061279166666663
0,0,27,111937.32166840966,113058.36374714994,7922797.4511415558,6943486.521243847,23.555955603682257,-2.433887420670688,16.47835552595296,1.8537622934662461,-1.8570963609266538,0.0051067999075906775,7809739.0873944061,2.0108283345809381,6.1308702919704636,0.99893963330556257,4.0061279166666663
0,0,28,108804.44478346439,109915.83910754132,8077867.0666086925,7086268.9176106146,46.636289020440046,-2.4433053122171065,16.450172227707611,1.8627965751770204,-1.9236089607331077,0.0036235535420913968,7967951.2275011512,2.0563332804729257,6.1995032027085877,0.99911178239530318,4.0061279166666663
0,0,29,112059.89401904683,113317.69604075282,8041948.054910399,7077301.8122043926,47.828008488574199,-2.437041262769867,16.502872991879105,1.8530486181153998,-1.8722537049974712,0.0055030615677590195,7928630.3588696457,2.0764371731062465,6.1490999378464153,0.99910404627311289,4.0061279166666663
0,0,30,111919.83452456776,113156.06782078567,8075463.9247921631,7125734.4661936704,20.301619189878785,-2.4141568094835755,16.511284066034822,1.8530972351251545,-1.732940278317628,0.0039394880307263812,7962307.8569713775,2.0645327395413946,6.1571592890187574,0.99916820872167422,4.0061279166666663
0,0,31,115845.26125234639,117079.62068090397,8139213.5131769432,7201566.1801177878,19.006701802398393,-2.4160995810382548,16.558512786434065,1.8473286484448403,-1.7547577729934611,0.0036116635285841493,8022133.8924960392,2.0958767803823255,6.1193275126779056,0.99915704726821153,4.0061279166666663
0,0,32,118270.35139830716,119597.63787096471,8322264.5765812574,7368541.7024998181,19.519744083776633,-2.4174117626809948,16.593711142540062,1.8470120839743087,-1.7501895781863805,0.0052138895587357653,8202666.9387102928,2.0996390449356435,6.1207153536410281,0.99915672930977328,4.0061279166666663
0,0,33,128010.26867949948,129196.52123290677,8660241.8193302955,7664673.7449850421,23.165953464897772,-2.4269905678646517,16.68032123727204,1.843389755071964,-1.8632520388589573,0.0023343261960529931,8531045.2980973888,2.0562997882499818,6.0667681803677702,0.99898586683324797,4.0061279166666663
0,0,34,127138.24286555781,128366.25006555619,8921446.8599330839,7847000.0502622407,20.775271020144658,-2.4354137151207436,16.66010553669344,1.8515399409278612,-2.0283991443281786,0.0027676800782289392,8793080.6098675281,2.0550397747423257,6.1189398567191411,0.99894846697799311,4.0061279166666663
0,0,35,131061.43137973844,132702.70739878676,9019390.5353626832,7953706.0824926328,19.929723149635954,-2.4322317541618435,16.726226910217257,1.8442727732717461,-2.0313064364876587,0.0017369886108022927,8886687.8279638961,2.0480166930954828,6.0867602399992897,0.9990501777998313,4.0061279166666663
0,0,36,130375.73676480335,131964.63785315119,8859037.341578098,7773467.2471904997,27.307745318885129,-2.4400420015318804,16.720937488267982,1.8409991283671028,-1.977091147500317,0.0022247394076972825,8727072.7037249468,2.0979211921405945,6.0689266462304552,0.99906720107978086,4.0061279166666663
0,0,37,129086.99472393472,130354.76729652363,8930833.7439585049,7852832.2570391614,19.59594089378815,-2.4455482354718723,16.682688538056123,1.8485584415392557,-2.1448798446378761,0.0028992645272112789,8800478.976661982,2.0523320521210655,6.0982796146211662,0.99894141656083257,4.0061279166666663
0,0,38,143156.76205163397,144738.95060163911,8596162.0052985717,7405530.2922957763,37.350438237694974,-2.5344757032823728,16.783392943009712,1.8257652024551985,-3.4670642070688888,0.0015490220399452458,8451423.0546969324,2.0707916692582651,5.8921675504696935,0.99854157949447842,4.0061279166666663
0,0,39,124550.88560233783,125978.6450805749,8504843.0684445444,7314421.3704257682,30.921571526372396,-2.5427462502910663,16.531942539734459,1.862287246977163,-24.194381563412747,0.0025876074659462868,8378864.4233639697,2.0043588550529616,6.0770335103648385,0.99851806705845247,4.0061279166666663
0,0,40,124912.43696823834,126245.5613182629,9196654.4198635239,7937833.1736792233,44.419085770184893,-2.4841272719500971,16.603059679240282,1.866939072278641,-2.4285505067357938,0.0027545042594277775,9070408.8585452605,1.9870383133617882,6.1868045596882517,0.99873684024927578,4.0061279166666663
0,0,41,116110.87830878311,117483.79126785412,9382096.2475651111,7974060.4989838731,39.496280471585287,-2.5381762144709952,16.373135886268795,1.9074446557256521,-25.592414383327199,0.0032835188281537288,9264612.4562972579,1.9810972584472117,6.3193766677839172,0.99860400497258728,4.0061279166666663
0,0,42,109009.09117368967,110504.22357184817,9554847.4110756703,8162793.3850310193,8.4112467961596593,-2.526642285945448,16.291258900356134,1.9230283367598353,-36.969396860829946,0.0036556738289164354,9444343.1875038221,1.9403339270336328,6.4340594169485001,0.99858399771590955,4.0061279166666663
0,0,43,111586.75866941149,112805.27198622543,10241975.606527945,8578883.5610200707,37.622242841032097,-2.5171871676087934,16.377062167703375,1.9231985334265445,-2.9877800533591654,0.0049207551762496336,10129170.334541719,1.8963520972675521,6.5045157238168692,0.99830928233111682,4.0061279166666663
0,0,44,106682.56498044945,108033.18686760594,11033047.075026592,8954732.836130416,9.8733767956165632,-2.5786408620506318,16.324870749315838,1.9458221607914212,-35.288764986331415,0.0037068427733585843,10925013.888158986,1.9003300112407011,6.6742129110715993,0.99844419457095879,4.0061279166666663
0,0,45,106265.69617216098,107693.15985520549,12339925.45094789,9641039.7873773463,12.714724395541054,-2.6334408907763938,16.310715258559064,1.9695554849354222,-29.933586346734408,0.0049058087590234173,12232232.291092684,1.9318010464575575,6.8402632487187773,0.9982470154976848,4.0061279166666663
0,0,46,100168.04888099735,101377.51922901417,12715180.056944408,9981844.1187614407,12.450317848917146,-2.6300955308267508,16.207931158794548,1.9910293181619541,-33.81940393154651,0.004458597331504029,12613802.537715394,1.8629794184805577,6.9706703158167223,0.99835359263431001,4.0061279166666663
0,0,47,160638.97670647223,162392.43924092097,22471309.116278064,16993747.21150706,16.718273215219224,-2.6539880552844219,16.936046831820914,2.0018759357386662,-35.880025548054313,0.0032679320668443433,22308916.677037142,1.9083811268316142,7.1124558998865233,0.99754574538569429,4.0061279166666663
0,1,0,121543.92226135443,122840.40426463277,13570956.599173689,10108508.800763514,13.63450995829951,-2.7234210171794162,16.644301833710898,1.9443480963851145,-44.25650277136377,0.0032408531910902948,13448116.194909057,2.064479622517633,6.787593442516016,0.99805838160384086,4.0061279166666663
0,1,1,133447.64625010759,135007.60001353954,10560203.216974029,8563451.822736457,10.62022685322234,-2.5949671347466392,16.650843343992456,1.8875076385446588,-47.438643163312328,0.0012937442138132699,10425195.61696049,2.0287469809560581,6.2894531639507392,0.99826802410111481,4.0061279166666663
0,1,2,133172.2983181141,134583.91500293926,9036275.8808397148,7550779.9401624994,22.707383661166109,-2.5113626324080038,16.644755884535783,1.8529264201817319,-3.4751846086188984,0.0018240999468334667,8901691.9658367764,2.0179330216783091,6.0691504178985198,0.9980329702791112,4.0061279166666663
0,1,3,141132.32392393181,142824.15981212261,8326758.2021828694,7101744.7785507496,22.190947917172366,-2.4445947609792102,16.755158214738039,1.8171484902273964,-2.9522470186316379,0.0013394186045887369,8183934.0423707468,2.0158767516532938,5.8654429824970364,0.99805226772107192,4.0061279166666663
0,1,4,154953.06531450825,156830.75625567799,7176069.5654249964,6120848.3466430185,8.9672378790225213,-2.4653259591584438,16.918259403429396,1.7524628367570414,-45.759084152224737,0.0018012457509426856,7019238.8091693185,2.1479152095628398,5.5159134550764115,0.99718196524599867,4.0061279166666663
0,1,5,151300.46623109284,153259.09481044588,7546799.3722606525,6602507.2480688039,8.0064207495459918,-2.4219044555474842,16.792116281490134,1.7891288174246405,-40.539724874322779,0.0037669820503596738,7393540.2774502067,2.063147218026125,5.6218203264132782,0.99795763493750045,4.0061279166666663
0,1,6,164107.67642371368,165536.36650291656,7305500.7050565248,6461040.1347511038,8.0005209665808366,-2.4091957382447795,16.866529877023638,1.7694002496626635,-40.505089089336273,0.0025927907043371756,7139964.3385536084,2.0127232758524296,5.4637630549213405,0.99782251025487001,4.0061279166666663
0,1,7,158954.40541941105,160493.93677334409,6998578.5930008488,6200940.0279400349,17.532437481587188,-2.3380198560162881,16.976813829464948,1.7368931084548345,-2.000716582110984,0.0014133757727310238,6838084.6562275048,2.0873005532979021,5.4464712407580116,0.99816876283517475,4.0061279166666663
0,1,8,160783.72165614058,162203.94922228044,6850093.2740894025,6073449.458542197,19.514876877596876,-2.3239073709225471,16.996168610377214,1.728621003355038,-1.8624351987783676,0.00037327882575643757,6687889.3248671219,2.0580363054655075,5.4002427818489771,0.99810525001318662,4.0061279166666663
0,1,9,152918.59181809358,154401.09171202543,6787267.8654271467,6027938.5618660171,18.249282024814903,-2.3124699433108917,16.91657256177967,1.7398519286290151,-1.9331710537699602,0.0010676618537246059,6632866.7737151217,2.0320293301107086,5.4580760929537497,0.998068771935541,4.0061279166666663
0,1,10,141364.86472752897,143071.34116883826,6762941.2284379676,6028283.7198413052,38.627831837543383,-2.3756333706415926,16.635169844504084,1.7895450489562403,-30.383078015069238,0.0038666031864598668,6619869.887269129,2.0332689958358148,5.5628441987057151,0.99792123970941449,4.0061279166666663
0,1,11,140883.3862544091,142322.40534159809,6670648.3347313963,5992212.1353213182,22.872722471781081,-2.2803616094460937,16.849931380106572,1.7491684868719193,-1.6066958913338023,0.0027116074817102286,6528325.9293897981,2.0638507296872133,5.5505922833492569,0.99860793655759539,4.0061279166666663
0,1,12,134042.25377275347,135822.33295219083,6949364.5391414734,5985823.7564142682,21.930743474158835,-2.3579483205853666,16.744284540838862,1.7726168765599175,-2.1913622828841146,0.0022531258454585039,6813542.2061892822,2.127123500159922,5.677088438346253,0.99815596439818199,4.0061279166666663
